time,1inch,aave,ada,algo,alpha,ant,bal,bat,bch,bnb,bsv,btc,btg,busd,comp,cro,crv,cvc,dai,dash,dcr,dgb,doge,dot,drgn,elf,eos,eos_eth,etc,eth,ftt,fun,fxc,gas,gno,gnt,grin,gusd,hedg,ht,husd,icp,knc,lend,leo_eos,leo_eth,link,loom,lpt,ltc,maid,mana,matic_eth,mkr,neo,nxm,omg,pax,paxg,pay,perp,poly,powr,ppt,qash,qnt,ren,renbtc,rep,rev_eth,sai,snt,snx,srm,sushi,swrv,trx,trx_eth,tusd,uma,uni,usdc,usdk,usdt,vtc,wnxm,wtc,xaut,xem,xmr,xrp,xtz,xvg,yfi,zec,zrx,indice
2016-03-20,,,,,,,,,,,,318.3006783381323,,,,,,,,0.028668938435605182,,5.60542351058914e-08,5.652844303620032e-07,,,,,,,1.0034437039234665,,,,,,,,,,,,,,,,,,,,0.055964892810989424,0.00037531735091510097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018198470391018342,1.2195670542957825e-05,,,,1.6252851777940337e-06,0.0030747766932817454,0.0007555424531104562,,,,,,319.39315793679793
2016-03-21,,,,,,,,,,,,312.23328163227046,,,,,,,,0.027628929013689338,,6.993591055406575e-08,5.540558591739865e-07,,,,,,,1.3177751076579949,,,,,,,,,,,,,,,,,,,,0.05513453346000096,0.0004776835506352714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017806005789914982,1.2515844595725712e-05,,,,1.7262573699768045e-06,0.002942719876436092,0.0007759203632216271,,,,,,313.63820945234414
2016-03-22,,,,,,,,,,,,318.16741646416517,,,,,,,,0.02750823713001951,,9.4074230160236e-08,5.737747274434449e-07,,,,,,,1.1944660873391955,,,,,,,,,,,,,,,,,,,,0.05587243754066057,0.0004305537600812074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001730722199359011,1.0012277595886355e-05,,,,1.6874513035650902e-06,0.0025457769702410694,0.0007925534392593407,,,,,,319.4492175501424
2016-03-23,,,,,,,,,,,,314.684231347874,,,,,,,,0.03176611876384248,,7.150605966490805e-08,5.534082399859119e-07,,,,,,,1.41958395409936,,,,,,,,,,,,,,,,,,,,0.05546617773474226,0.00044516790907127003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017144584780537085,1.0089603722454564e-05,,,,1.8158388909962432e-06,0.0028530360410937905,0.0008199259501653187,,,,,,316.195349704577
2016-03-24,,,,,,,,,,,,315.38837090257454,,,,,,,,0.033446702623892564,,7.785933913284196e-08,5.493688267374308e-07,,,,,,,1.1746677627013924,,,,,,,,,,,,,,,,,,,,0.05502553713392493,0.0005114348168497129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017114864295194893,8.411315629152915e-06,,,,1.6910347278709386e-06,0.0038384063089809063,0.0007964686459835283,,,,,,316.65683909302703
2016-03-25,,,,,,,,,,,,319.5067407745594,,,,,,,,0.041625971781123206,,1.5026472812799094e-07,5.825574735910231e-07,,,,,,,1.0690434344125603,,,,,,,,,,,,,,,,,,,,0.05621254321030742,0.0005162925195795377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001750446123123383,8.965779684283331e-06,,,,1.6645975675843395e-06,0.0035121471162330702,0.0007852890999192264,,,,,,320.67862286051087
2016-03-26,,,,,,,,,,,,319.09319953426603,,,,,,,,0.03909207829495868,,2.7113289191690096e-07,5.530007703321631e-07,,,,,,,1.135846579120383,,,,,,,,,,,,,,,,,,,,0.0561485766000081,0.00045758749966415784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017467528870805443,9.059257967729827e-06,,,,2.3858602660574136e-06,0.00388980439404023,0.0007725615877331694,,,,,,320.3295936663035
2016-03-27,,,,,,,,,,,,329.6588983385749,,,,,,,,0.03651432266730022,,2.661252328514685e-07,5.720384845486811e-07,,,,,,,1.0039644417334852,,,,,,,,,,,,,,,,,,,,0.05801983262601892,0.0004063152246722022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017136466041834438,1.1654143585810207e-05,,,,2.250230900378814e-06,0.0031346462716106815,0.0007443758238143226,,,,,,330.76186838012046
2016-03-28,,,,,,,,,,,,325.7475608509066,,,,,,,,0.03694203631653259,,3.231561624962298e-07,5.624920188679897e-07,,,,,,,1.2647674512721907,,,,,,,,,,,,,,,,,,,,0.05656801483727916,0.000430549732904711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017272069617681348,1.2039299163230282e-05,,,,2.6363022364232824e-06,0.002979126470501561,0.0006334905408121925,,,,,,327.1100698020226
2016-03-29,,,,,,,,,,,,318.2254921439149,,,,,,,,0.03795668791894205,,3.2380927677864674e-07,8.211341737469156e-07,,,,,,,1.2850705356527323,,,,,,,,,,,,,,,,,,,,0.05609533057243071,0.00041405503133773734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001746100713538891,1.109434729222505e-05,,,,2.48056862745645e-06,0.0030593524178489195,0.000671054778893112,,,,,,319.60894849021776
2016-03-30,,,,,,,,,,,,316.6356260743859,,,,,,,,0.03585228854367004,,3.18620011539028e-07,6.653405689750885e-07,,,,,,,1.3377332663526096,,,,,,,,,,,,,,,,,,,,0.05618230202628681,0.00038231178745176415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001731808741221707,1.0882223122766579e-05,,,,2.3952190433079876e-06,0.0028646549547873025,0.0006052700277407701,,,,,,318.06943361035536
2016-03-31,,,,,,,,,,,,319.6298404192549,,,,,,,,0.03598168635540673,,2.424115828555563e-07,6.643028721744266e-07,,,,,,,1.223415923290276,,,,,,,,,,,,,,,,,,,,0.05768642528499873,0.00035603347155200937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017462803263162383,1.0385653177092322e-05,,,,2.4106730471152103e-06,0.0027161982493706343,0.0006677580404280141,,,,,,320.9508527750202
2016-04-01,,,,,,,,,,,,320.396801962364,,,,,,,,0.03785483542355369,,2.1810126049499175e-07,6.180949686104197e-07,,,,,,,1.2743120190765336,,,,,,,,,,,,,,,,,,,,0.05722147655477203,0.0003451826828247496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017315696232476197,9.939126086293708e-06,,,,2.3493322110321442e-06,0.0029022030668869638,0.000649162315156718,,,,,,321.7702731231006
2016-04-02,,,,,,,,,,,,322.27330134188776,,,,,,,,0.037256867761670295,,1.9777847433544923e-07,6.271077546886985e-07,,,,,,,1.264352501557658,,,,,,,,,,,,,,,,,,,,0.0572463431152432,0.0003422226996204246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001724292789682295,1.0006567077518602e-05,,,,2.2173553977505635e-06,0.003279726143744652,0.0006694531166523877,,,,,,323.6366339343701
2016-04-03,,,,,,,,,,,,322.9654671345347,,,,,,,,0.036756333163692353,,1.6664278333570616e-07,5.948054207097506e-07,,,,,,,1.2620226793516305,,,,,,,,,,,,,,,,,,,,0.057021724935390754,0.0003569822547872857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001702154279205559,1.01451146287605e-05,,,,1.9983956876203364e-06,0.0032621584342037947,0.0006561424563909738,,,,,,324.3257262755173
2016-04-04,,,,,,,,,,,,324.02423527954625,,,,,,,,0.03626372394585099,,1.8098137727830174e-07,5.94985112398408e-07,,,,,,,1.1658430291523414,,,,,,,,,,,,,,,,,,,,0.05667916903245679,0.0003633682229947783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000172173354258385,9.377856111369745e-06,,,,2.0787697145955204e-06,0.0034625364642525817,0.0006563538757316162,,,,,,325.28768786618645
2016-04-05,,,,,,,,,,,,329.34337610252356,,,,,,,,0.03771714954648763,,1.2939925380221934e-07,5.76444690647449e-07,,,,,,,1.0283443628290403,,,,,,,,,,,,,,,,,,,,0.05734750852260013,0.0003213979375923684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001739284800426258,8.667947297209102e-06,,,,1.978748120629182e-06,0.0031292210164537305,0.0006454358783898112,,,,,,330.4710664592735
2016-04-06,,,,,,,,,,,,328.8418157344752,,,,,,,,0.03718728174241712,,1.4269584429745466e-07,5.794312981011053e-07,,,,,,,1.0873643195459046,,,,,,,,,,,,,,,,,,,,0.05752960568570126,0.0003099671498731913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017381370316101998,7.954638151177318e-06,,,,1.967640381327007e-06,0.003126824775799576,0.0006054758954898529,,,,,,330.02812366737925
2016-04-07,,,,,,,,,,,,331.8768965721115,,,,,,,,0.03666324503711508,,1.363616203508438e-07,5.607814340197093e-07,,,,,,,0.9741078358578413,,,,,,,,,,,,,,,,,,,,0.05770186400169403,0.00030642029156527394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001743516437322053,9.389530510377243e-06,,,,1.9977808453423737e-06,0.003165706925865393,0.0005535510413384545,,,,,,332.9495816313651
2016-04-08,,,,,,,,,,,,330.93770555367644,,,,,,,,0.03781815360140376,,1.2623865086457714e-07,5.626816556934293e-07,,,,,,,0.9123218927876119,,,,,,,,,,,,,,,,,,,,0.05735430628654021,0.00031875999732681196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017531121611426373,8.55582833267057e-06,,,,2.2403815171825487e-06,0.0023460300136076803,0.000540720630617874,,,,,,331.9485922133398
2016-04-09,,,,,,,,,,,,335.49973973395754,,,,,,,,0.03515277444736086,,1.1563794321667963e-07,5.479464526867064e-07,,,,,,,0.8128232478598102,,,,,,,,,,,,,,,,,,,,0.05874612626563223,0.0003154142913790946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017859153345455977,9.376147634231393e-06,,,,2.2513174627296744e-06,0.001874236803975212,0.00045811620826406924,,,,,,336.40930053241686
2016-04-10,,,,,,,,,,,,340.25849659271597,,,,,,,,0.03372366650349927,,1.2251809719668697e-07,5.436717163106003e-07,,,,,,,0.7703049737811982,,,,,,,,,,,,,,,,,,,,0.059101907277660445,0.00025411821428307773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018218313899414878,8.581508860918176e-06,,,,2.1716953269936993e-06,0.0017212920257730845,0.0004324468479193012,,,,,,341.12422859989925
2016-04-11,,,,,,,,,,,,341.7240138459136,,,,,,,,0.03156464665108511,,1.4117444351709578e-07,5.826839721788005e-07,,,,,,,0.7386197235264055,,,,,,,,,,,,,,,,,,,,0.05919047557752812,0.0002238797602707889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018043864137104145,8.704909852798092e-06,,,,2.3194665360850846e-06,0.0014895222390031836,0.0004487942552849124,,,,,,342.55574307479935
2016-04-12,,,,,,,,,,,,349.9426236032809,,,,,,,,0.03372575288489526,,1.1435383565452828e-07,6.993325673050752e-07,,,,,,,0.5511894171459714,,,,,,,,,,,,,,,,,,,,0.060785698100823404,0.0003520476650612972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001815102107137205,8.021590349407771e-06,,,,2.215357742876433e-06,0.001285286729317226,0.00042984718467294915,,,,,,350.5905842138369
2016-04-13,,,,,,,,,,,,345.79783404761486,,,,,,,,0.03379324587960691,,1.2505190245945784e-07,6.851085478971734e-07,,,,,,,0.6352587717282268,,,,,,,,,,,,,,,,,,,,0.05955936716724947,0.00035201606953200355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017967483003342437,7.019719595871368e-06,,,,2.0591361877958374e-06,0.0015341649815639748,0.00042469254387432926,,,,,,346.52894586983115
2016-04-14,,,,,,,,,,,,343.21772045776714,,,,,,,,0.032402984675248214,,1.410232285758831e-07,6.942810769857946e-07,,,,,,,0.6933637612751516,,,,,,,,,,,,,,,,,,,,0.058993916036877515,0.000328048254957645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001776878650331961,8.34711508462458e-06,,,,2.8018996225280237e-06,0.0014512259121899971,0.0004936923012053577,,,,,,344.0049437584068
2016-04-15,,,,,,,,,,,,348.6785955318598,,,,,,,,0.028521630819463586,,1.3089783685493047e-07,7.028815257705901e-07,,,,,,,0.6493135259761359,,,,,,,,,,,,,,,,,,,,0.05990615941745185,0.00031651868150677783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017605476985658967,8.113539153798364e-06,,,,2.245570675332349e-06,0.0013791486895952697,0.0004963028218306334,,,,,,349.41871606592485
2016-04-16,,,,,,,,,,,,348.1393350198197,,,,,,,,0.030862826708101206,,1.459680125003981e-07,6.772413852803321e-07,,,,,,,0.7022249075982239,,,,,,,,,,,,,,,,,,,,0.05929320195227999,0.0003305902497611319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017303635745833686,8.5344164211014e-06,,,,2.269204674765213e-06,0.0013502327836141745,0.0005164491490577456,,,,,,348.9340978914487
2016-04-17,,,,,,,,,,,,342.7073270804395,,,,,,,,0.03149161408241922,,1.5618164148803707e-07,6.452771885256478e-07,,,,,,,0.8311784641633116,,,,,,,,,,,,,,,,,,,,0.05849414059457526,0.00036371533981677685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001734857025512057,9.217380442386529e-06,,,,2.52663677570157e-06,0.0014925943619153305,0.0005171594319347322,,,,,,343.631050799592
2016-04-18,,,,,,,,,,,,341.957337133779,,,,,,,,0.03004700793499979,,1.487201419899578e-07,6.205012414978447e-07,,,,,,,0.7671246290987623,,,,,,,,,,,,,,,,,,,,0.05800391043772444,0.0003759650006153013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017342867251332473,1.2237907662703409e-05,,,,2.6515828584788705e-06,0.0017216969170774157,0.0006018135344978049,,,,,,342.81540124408707
2016-04-19,,,,,,,,,,,,350.1063880274082,,,,,,,,0.03136999544293986,,1.3744895280542996e-07,6.183075567739495e-07,,,,,,,0.7175400480985102,,,,,,,,,,,,,,,,,,,,0.05904830845472674,0.0003373455666852384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001739181406177487,1.6169810425241635e-05,,,,2.8020545462119174e-06,0.0017328054250015,0.0005987580478345106,,,,,,350.917208934206
2016-04-20,,,,,,,,,,,,354.7936813431689,,,,,,,,0.030289257077961998,,1.1111134528909904e-07,6.31488909858286e-07,,,,,,,0.6717598534744005,,,,,,,,,,,,,,,,,,,,0.05786153113112336,0.0003316171617577426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00016853505132524487,1.5372202424082685e-05,,,,2.783213597270612e-06,0.0015368691806942857,0.0006373403878135984,,,,,,355.55628524465027
2016-04-21,,,,,,,,,,,,365.85283928572795,,,,,,,,0.028625513856864893,,1.0432904369849585e-07,6.356949974625811e-07,,,,,,,0.6099752259625395,,,,,,,,,,,,,,,,,,,,0.05978084350153672,0.000302896507171438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001680687621726721,1.2537510509484492e-05,,,,2.6396062332745257e-06,0.001299834867199835,0.0006002784916241266,,,,,,366.5536078648178
2016-04-22,,,,,,,,,,,,362.23964005924455,,,,,,,,0.0299595977740221,,9.752478036599804e-08,6.26946771002937e-07,,,,,,,0.5785446499045203,,,,,,,,,,,,,,,,,,,,0.0599719777859841,0.00027074806976260164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00016982472867607998,1.1198050871568214e-05,,,,2.6421359002702237e-06,0.0013329880792989706,0.0006306466170284767,,,,,,362.9105350568621
2016-04-23,,,,,,,,,,,,365.8137074851279,,,,,,,,0.03173926593049348,,9.319424451456041e-08,6.327371991679768e-07,,,,,,,0.644754404094164,,,,,,,,,,,,,,,,,,,,0.0589072436840071,0.00029951846430931786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00016693982738586095,8.321776567776467e-06,,,,2.697811033254722e-06,0.0014572998725857443,0.0006255880276825762,,,,,,366.55166949054757
2016-04-24,,,,,,,,,,,,376.34620154384265,,,,,,,,0.030331017452953486,,8.154712740072098e-08,6.144994120872305e-07,,,,,,,0.5768385583088035,,,,,,,,,,,,,,,,,,,,0.07084960018462358,0.0002615830352675034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00016558413010584193,7.407520801837993e-06,,,,2.4249938073841703e-06,0.0014109070720028614,0.0005956713788747975,,,,,,377.02666499396645
2016-04-25,,,,,,,,,,,,380.0548563063045,,,,,,,,0.028215731519341973,,6.00628102697299e-08,6.057985928934175e-07,,,,,,,0.5095030462934509,,,,,,,,,,,,,,,,,,,,0.07687353814419587,0.00019006746020308986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00016383318993588468,6.360288557413216e-06,,,,2.357352530052219e-06,0.0012385065629466226,0.0005911470517257528,,,,,,380.6716415600288
2016-04-26,,,,,,,,,,,,385.483981011042,,,,,,,,0.027320939726713175,,5.1277955930565034e-08,6.5143783264743e-07,,,,,,,0.4957500961237638,,,,,,,,,,,,,,,,,,,,0.08595377263228596,0.00014238160878516666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00016538603119525117,6.206074895597333e-06,,,,2.4708497445189285e-06,0.0010627449114513504,0.0005420931146880082,,,,,,386.0949278048313
2016-04-27,,,,,,,,,,,,363.2282653060369,,,,,,,,0.030126945794809474,,6.819956198181937e-08,6.17363043368336e-07,,,,,,,0.570118841655544,,,,,,,,,,,,,,,,,,,,0.08207335822882267,0.0001574636057154761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017336890310175727,6.31602507443428e-06,,,,2.9155280900745723e-06,0.0012452841921242255,0.0005008411744805184,,,,,,363.91267132670725
2016-04-28,,,,,,,,,,,,369.70476759516765,,,,,,,,0.03163013117705085,,6.827355215888832e-08,6.38622298907396e-07,,,,,,,0.49110227483300717,,,,,,,,,,,,,,,,,,,,0.07778651272839847,0.00016103183098390447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022895652757333817,5.9854196385715835e-06,,,,2.754227267628048e-06,0.001133967723069978,0.0005201944865541444,,,,,,370.30734011101697
2016-04-29,,,,,,,,,,,,373.9524635015866,,,,,,,,0.032782345377821744,,6.516625278081197e-08,6.418564416861766e-07,,,,,,,0.5104459875131531,,,,,,,,,,,,,,,,,,,,0.07777468180447397,0.00014547096960515057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022523065890000277,6.539341360325823e-06,,,,2.8480864901079207e-06,0.0010721380034820207,0.0005399183892617334,,,,,,374.57545936875385
2016-04-30,,,,,,,,,,,,362.8691344172149,,,,,,,,0.035116425170059654,,6.545443429961779e-08,6.163637123680652e-07,,,,,,,0.7160323950691135,,,,,,,,,,,,,,,,,,,,0.07096405985191209,0.00016466823737841887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022740442210516016,5.926606091249992e-06,,,,2.6568820973704106e-06,0.0011554644752075592,0.0005342121625390127,,,,,,363.6933383119096
2016-05-01,,,,,,,,,,,,367.95034013355763,,,,,,,,0.03450612609171856,,5.905649018053538e-08,6.301832145389342e-07,,,,,,,0.7039359350524668,,,,,,,,,,,,,,,,,,,,0.0726746408527597,0.0001781232815758187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022830141705305326,6.301232485870751e-06,,,,2.754450865397354e-06,0.0011395982863216113,0.0005215961184111322,,,,,,368.763534199581
2016-05-02,,,,,,,,,,,,354.6298365942268,,,,,,,,0.03467379232814089,,6.075901556531139e-08,6.230857877686197e-07,,,,,,,0.9337701201432879,,,,,,,,,,,,,,,,,,,,0.07138239767200423,0.00018938847862406169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022447734701456286,9.273699695246903e-06,,,,2.5937026082935236e-06,0.0012773443322976674,0.0005040346169286581,,,,,,355.67187070039216
2016-05-03,,,,,,,,,,,,363.9004585709249,,,,,,,,0.03408229502687233,,6.266976594310526e-08,6.262938648753309e-07,,,,,,,0.8038255822335088,,,,,,,,,,,,,,,,,,,,0.07450138654330428,0.00018429065216144625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022619338534244593,6.971926757245007e-06,,,,2.5879736498017134e-06,0.0011563088791053285,0.00047955166616492275,,,,,,364.8149244281754
2016-05-04,,,,,,,,,,,,361.5906433370216,,,,,,,,0.03498495210584937,,6.661445526105254e-08,6.222474087205873e-07,,,,,,,0.8130526836413435,,,,,,,,,,,,,,,,,,,,0.07475314923666475,0.0001795179391319051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022705010048123527,5.879550930745657e-06,,,,2.480754883142924e-06,0.0011491804937677945,0.00045423303496075414,,,,,,362.5154531527415
2016-05-05,,,,,,,,,,,,361.3758796874506,,,,,,,,0.034723166837119,,7.192887501408186e-08,5.926090402593534e-07,,,,,,,0.8779279730091982,,,,,,,,,,,,,,,,,,,,0.07310720476801656,0.00017826620886537555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022507801288479707,6.156732521318268e-06,,,,2.4724552082587505e-06,0.0011262666436903548,0.0004495638645756944,,,,,,362.3636265005206
2016-05-06,,,,,,,,,,,,373.39192725488226,,,,,,,,0.03378926787379931,,6.52423229976442e-08,5.951398859154889e-07,,,,,,,0.7918406584868456,,,,,,,,,,,,,,,,,,,,0.07612815363380808,0.00017286429703120264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022135762634548323,5.647460081488963e-06,,,,2.7214336662337267e-06,0.0010392493616623911,0.00047219487467589763,,,,,,374.29560003031236
2016-05-07,,,,,,,,,,,,372.8054226767988,,,,,,,,0.03191264174494062,,6.328211882443062e-08,5.876801215898844e-07,,,,,,,0.7941248492223921,,,,,,,,,,,,,,,,,,,,0.08346265924760503,0.0001354994721529683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022331323707500594,4.639958267508966e-06,,,,2.4700911342652442e-06,0.001044458634326257,0.00047525010875590134,,,,,,373.7168091094777
2016-05-08,,,,,,,,,,,,372.9916746280045,,,,,,,,0.03295192982819304,,6.345880113619397e-08,5.921215299429483e-07,,,,,,,0.8138051184445187,,,,,,,,,,,,,,,,,,,,0.08118939273902757,0.0001296977154009346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002201680198618477,4.4338628011196265e-06,,,,2.3797329291022337e-06,0.0009721619563595739,0.00046077747191287244,,,,,,373.92141134335577
2016-05-09,,,,,,,,,,,,375.20956514483856,,,,,,,,0.031934222907571905,,6.524739799675693e-08,5.793565766700457e-07,,,,,,,0.7864926850769759,,,,,,,,,,,,,,,,,,,,0.0869714696346774,0.00011504421411198941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022225678862218496,4.349552086261739e-06,,,,2.2549965640094603e-06,0.0009233374174430694,0.0004633633489587253,,,,,,376.11669477337955
2016-05-10,,,,,,,,,,,,364.5571638135546,,,,,,,,0.03432778106335541,,6.542376812924812e-08,5.850954320619348e-07,,,,,,,0.813116258597399,,,,,,,,,,,,,,,,,,,,0.07717086727582308,0.00014341003452532011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022465697640871497,4.459105885900994e-06,,,,2.3868455897182215e-06,0.0009402179718664495,0.00044135952909278196,,,,,,365.48353586147374
2016-05-11,,,,,,,,,,,,365.5046215203338,,,,,,,,0.03406955257123784,,6.418898840136564e-08,5.941539230518257e-07,,,,,,,0.9005252351371894,,,,,,,,,,,,,,,,,,,,0.07894140283907201,0.00014596855813082322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022554668621626583,4.7153371465520565e-06,,,,2.4777971182416248e-06,0.0010019063119160797,0.0004294353523780177,,,,,,366.51996841926706
2016-05-12,,,,,,,,,,,,366.4871416625917,,,,,,,,0.033696440807511135,,5.926844047892562e-08,6.486714578579316e-07,,,,,,,0.9244722735971185,,,,,,,,,,,,,,,,,,,,0.07820145252305338,0.00014470863702756528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022416177571758404,4.157144966548281e-06,,,,2.5059705039283537e-06,0.0010243532840231034,0.00043130682481809756,,,,,,367.52534373109626
2016-05-13,,,,,,,,,,,,366.4816779033978,,,,,,,,0.03544074335452927,,5.790698300525282e-08,6.552399945243567e-07,,,,,,,1.0142133693516004,,,,,,,,,,,,,,,,,,,,0.08094472649725329,0.00014196950284263234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002231427032206959,3.949894963468862e-06,,,,2.3047391766750204e-06,0.0009664961862504389,0.000417802262649822,,,,,,367.61403312103727
2016-05-14,,,,,,,,,,,,368.3358293088257,,,,,,,,0.035534601187188035,,5.23387362509212e-08,6.40416264000722e-07,,,,,,,0.9459052407315957,,,,,,,,,,,,,,,,,,,,0.08408103748607826,0.00013445700476790462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022271719927610721,3.4346699756058356e-06,,,,2.131750020179857e-06,0.0009539471025562315,0.00042311421469650747,,,,,,369.4030906829268
2016-05-15,,,,,,,,,,,,371.9869392110818,,,,,,,,0.03633081602931612,,5.0602522978967494e-08,6.386740770152004e-07,,,,,,,0.8983757552345412,,,,,,,,,,,,,,,,,,,,0.08677984758795886,0.00013986220407754505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022125075535349659,3.603301010831567e-06,,,,2.274312873943812e-06,0.0009242567931336581,0.0004102091616369554,,,,,,373.0101277757383
2016-05-16,,,,,,,,,,,,363.01995391566044,,,,,,,,0.03885538112319376,,4.9397407356139565e-08,6.110434935079561e-07,,,,,,,1.1144189364896702,,,,,,,,,,,,,,,,,,,,0.08347661206043128,0.00017866836775591122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002208006614989894,4.293846616462436e-06,,,,2.309441484046071e-06,0.0008910821230941197,0.0004028951975125995,,,,,,364.2584055554126
2016-05-17,,,,,,,,,,,,358.0905390743787,,,,,,,,0.038520481831941226,0.0008430214313311576,5.726063141848003e-08,6.006900519605994e-07,,,,,,,1.3315948295569975,,,,,,,,,,,,,,,,,,,,0.08110298767474355,0.0001916441504029124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022327452150140646,3.806322854185304e-06,,,,2.1678759546396537e-06,0.0008834826727132519,0.0003914016424301623,,,,,,359.54429683001024
2016-05-18,,,,,,,,,,,,354.85738349490424,,,,,,,,0.03915980234883416,0.0007029090602397362,5.345640993084379e-08,5.954017085875348e-07,,,,,,,1.5813784242262123,,,,,,,,,,,,,,,,,,,,0.08128215565406598,0.0001663059187285302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021947936318186408,3.5353934166041195e-06,,,,2.0509488150596488e-06,0.0009286788984665329,0.00039872059936783426,,,,,,356.5616262061736
2016-05-19,,,,,,,,,,,,335.3540517321357,,,,,,,,0.04263295551591097,0.0006977753103319012,5.7535038683487856e-08,5.777307533443831e-07,,,,,,,1.895044921131587,,,,,,,,,,,,,,,,,,,,0.07502174923274427,0.00017970672392308493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021956813151202329,3.3911005744760734e-06,,,,2.378073376873709e-06,0.0009741930498050929,0.0004185559190250169,,,,,,337.36924756159027
2016-05-20,,,,,,,,,,,,342.3903429544049,,,,,,,,0.04562406010867413,0.0006290291390059088,6.244545226098111e-08,5.91214857540842e-07,,,,,,,1.681198255572002,,,,,,,,,,,,,,,,,,,,0.07731598812879611,0.00016483665859174054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022483085472571292,3.402038054817376e-06,,,,2.9317661439978604e-06,0.0011786572041615393,0.0004084571457615499,,,,,,344.19709405668107
